what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956592941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956596411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956598007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956598933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956599700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956605020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956607597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956616188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956618861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956624949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956629613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956634099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956635789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956636548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956649274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956682691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956687956
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1429956692599
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/StrutsPractice",1429956692602
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1429956692627
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/StrutsPractice",1429956692629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429956692694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1429956697957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1429956701098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429956707774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956708401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956745478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1429956750937
error,log,,,"Unhandled event loop exception",1429956751048
error,log,,,"Unhandled event loop exception",1429956751055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1429956753763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429956759923
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1429956766010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956771995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956780432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956785652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956787119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956790385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956791476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429956793317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429956810105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429956812214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429957337090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1429957343262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1429957346622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429957348993
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429957352234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429957361125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1429957364853
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429957369927
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1429957377619
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1429957381479
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429957381586
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1429957385887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429957395518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429957400166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429957403609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429957520373
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429957523854
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1429957527844
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429957533367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429957539521
